"id";"lavNumber";"name";"district";"status";"candidateSource";"candidateLatitude";"candidateLongitude";"confidence";"note"
"10-210-10-dorfteich-plonitz";"10-210-10";"Dorfteich Plößnitz";"Saalekreis";"review";"two-source-v6.2-review";"51.5348193";"12.0593357";"0.912";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-210-11-dorfteich-hohenthurm";"10-210-11";"Dorfteich Hohenthurm";"Saalekreis";"review";"two-source-v6.2-review";"51.5237204";"12.1006565";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-03-krugs-teich-in-schafstadt";"10-290-03";"Krugs Teich in Schafstädt";"Saalekreis";"review";"two-source-v6.2-review";"51.3828756";"11.7752528";"0.925";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-05-gr-und-kl-muhlteich-schkopau";"10-290-05";"Gr. und Kl. Mühlteich Schkopau";"Saalekreis";"review";"two-source-v6.2-review";"51.3907253";"11.985593";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-06-parkteich-in-braunsbedra";"10-290-06";"Parkteich in Braunsbedra";"Saalekreis";"review";"two-source-v6.2-review";"51.2887039";"11.8746476";"0.79";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-08-dorfteich-zollschen";"10-290-08";"Dorfteich Zöllschen";"Saalekreis";"review";"two-source-v6.2-review";"51.2726083";"12.1189504";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-09-groes-kohlenloch-bei-tollwitz";"10-290-09";"Großes Kohlenloch bei Tollwitz";"Saalekreis";"review";"two-source-v6.2-review";"51.2850233";"12.0995143";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-10-kleines-kohlenloch-bei-tollwitz";"10-290-10";"Kleines Kohlenloch bei Tollwitz";"Saalekreis";"review";"two-source-v6.2-review";"51.2783797";"12.1074995";"0.895";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-11-pfutze-bei-tollwitz";"10-290-11";"Pfütze bei Tollwitz";"Saalekreis";"review";"two-source-v6.2-review";"51.2783797";"12.1074995";"0.895";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-13-saale-leipzig-kanal";"10-290-13";"Saale-Leipzig-Kanal";"Saalekreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"10-290-14-saale-im-altkreis-merseburg";"10-290-14";"Saale im Altkreis Merseburg";"Saalekreis";"review";"two-source-v6.2-review";"51.3592592";"12.0032226";"0.844";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-16-kanal-wusteneutsch-km-1-32-1-62";"10-290-16";"Kanal Wüsteneutsch km 1, 32 - 1, 62";"Saalekreis";"review";"two-source-v6.2-review";"51.5180425";"12.0827055";"0.758";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-17-schenkteich-in-zweimen";"10-290-17";"Schenkteich in Zweimen";"Saalekreis";"review";"two-source-v6.2-review";"51.3619887";"12.1362389";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-18-hirtenteich-in-zweimen";"10-290-18";"Hirtenteich in Zweimen";"Saalekreis";"review";"two-source-v6.2-review";"51.3546752";"12.1372834";"0.885";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-20-kuhteich-feldsee-bei-wallendorf";"10-290-20";"Kuhteich (Feldsee) bei Wallendorf";"Saalekreis";"review";"two-source-v6.2-review";"51.3554127";"12.0818832";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-22-geisel-von-quelle-bei-mucheln-bis";"10-290-22";"Geisel von Quelle bei Mücheln bis";"Saalekreis";"review";"two-source-v6.2-review";"51.5660773";"12.0688254";"0.887";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-23-luppe-von-landesgrenze-sachsen";"10-290-23";"Luppe von Landesgrenze Sachsen";"Saalekreis";"review";"two-source-v6.2-review";"51.6963947";"11.2059699";"0.851";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-24-weie-elster-von-landesgrenze-sachsen";"10-290-24";"Weiße Elster von Landesgrenze Sachsen";"Saalekreis";"review";"two-source-v6.2-review";"51.6963947";"11.2059699";"0.851";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-25-umgehungskanal-merseburg";"10-290-25";"Umgehungskanal Merseburg";"Saalekreis";"review";"two-source-v6.2-review";"51.3592592";"12.0032226";"0.844";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-26-saalealtarm-leuna";"10-290-26";"Saalealtarm Leuna";"Saalekreis";"review";"two-source-v6.2-review";"51.3321433";"12.0140891";"0.848";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-28-vorderer-und-hinterer-gotthardsteich";"10-290-28";"Vorderer und Hinterer Gotthardsteich";"Saalekreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"10-290-29-grokaynaer-see-sudteil-nsg";"10-290-29";"Großkaynaer See – Südteil NSG!";"Saalekreis";"review";"two-source-v6.2-review";"51.5704449";"11.8586957";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-32-schachtteich-milzau";"10-290-32";"Schachtteich Milzau";"Saalekreis";"review";"two-source-v6.2-review";"51.3758149";"11.9017413";"0.908";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-34-spitzteich-zweimen";"10-290-34";"Spitzteich Zweimen";"Saalekreis";"review";"two-source-v6.2-review";"51.3546752";"12.1372834";"0.885";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-36-dorfteich-oebles-schlechtewitz";"10-290-36";"Dorfteich Oebles-Schlechtewitz";"Saalekreis";"review";"two-source-v6.2-review";"51.2577035";"12.060402";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-38-teich-1-schladebach";"10-290-38";"Teich 1 Schladebach";"Saalekreis";"review";"two-source-v6.2-review";"51.3198103";"12.1099835";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-39-teich-1-witzschkersdorf";"10-290-39";"Teich 1 Witzschkersdorf";"Saalekreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"10-290-44-teich-in-thalschutz";"10-290-44";"Teich in Thalschütz";"Saalekreis";"review";"two-source-v6.2-review";"51.2955783";"12.1304009";"0.922";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-45-teich-in-rampitz";"10-290-45";"Teich in Rampitz";"Saalekreis";"review";"two-source-v6.2-review";"51.3029572";"12.1321544";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-46-teich-in-gohren";"10-290-46";"Teich in Göhren";"Saalekreis";"review";"two-source-v6.2-review";"51.3546752";"12.1372834";"0.917";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-47-ranitzer-see-nordteil";"10-290-47";"Raßnitzer See (Nordteil)";"Saalekreis";"review";"two-source-v6.2-review";"51.3768254";"12.0992473";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-48-malerteich-in-gunthersdorf";"10-290-48";"Malerteich in Günthersdorf";"Saalekreis";"review";"two-source-v6.2-review";"51.337113";"12.180005";"0.906";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-49-dorfteich-krollwitz";"10-290-49";"Dorfteich Kröllwitz";"Saalekreis";"review";"two-source-v6.2-review";"51.3048169";"12.046482";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-50-staubecken-tollwitz";"10-290-50";"Staubecken Tollwitz";"Saalekreis";"review";"two-source-v6.2-review";"51.2783797";"12.1074995";"0.895";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-52-geiseltalsee-teilflache";"10-290-52";"Geiseltalsee (Teilfläche)";"Saalekreis";"review";"two-source-v6.2-review";"51.317264";"11.8948758";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-53-kiessee-1-wallendorf";"10-290-53";"Kiessee 1 Wallendorf";"Saalekreis";"review";"two-source-v6.2-review";"51.3551805";"12.0840786";"0.915";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-54-kiessee-wallendorf-sudl-gastrasse";"10-290-54";"Kiessee Wallendorf südl. Gastrasse";"Saalekreis";"review";"two-source-v6.2-review";"52.2355732";"11.7064976";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-55-kiessee-2-wallendorf";"10-290-55";"Kiessee 2 Wallendorf";"Saalekreis";"review";"two-source-v6.2-review";"51.3551805";"12.0840786";"0.915";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-290-57-ockendorfer-teich-leuna";"10-290-57";"Ockendorfer Teich Leuna";"Saalekreis";"review";"two-source-v6.2-review";"51.3269353";"12.0291405";"0.854";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-351-01-froschteich-farnstadt";"10-351-01";"Froschteich Farnstädt";"Saalekreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"10-351-02-hofeteich-farnstadt";"10-351-02";"Hofeteich Farnstädt";"Saalekreis";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"10-352-01-naturstrandbad-bei-obhausen-kopie-vom-a-bl-h-k-pl-ro-s-z-20-00-fs-und-fes-sichtbar-im-auto-auslegen";"10-352-01";"Naturstrandbad bei Obhausen Kopie vom A, Bl, H, K, Pl, Ro,S, Z 20,00 FS und FES sichtbar im Auto auslegen";"Saalekreis";"review";"two-source-v6.2-review";"51.376522";"11.6477525";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-352-02-teich-thalgarten-in-querfurt";"10-352-02";"Teich Thalgarten in Querfurt";"Saalekreis";"review";"two-source-v6.2-review";"51.3821953";"11.6092281";"0.791";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-353-02-langer-teich-in-landgrafroda";"10-353-02";"Langer Teich in Landgrafroda";"Saalekreis";"review";"two-source-v6.2-review";"51.3512116";"11.4287773";"0.918";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-353-04-muhlenteich-in-schmon";"10-353-04";"Mühlenteich in Schmon";"Saalekreis";"review";"two-source-v6.2-review";"51.3462697";"11.5545663";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"10-353-05-backerteich-landgrafroda";"10-353-05";"Bäckerteich Landgrafroda";"Saalekreis";"review";"two-source-v6.2-review";"51.3512116";"11.4287773";"0.918";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
