"id";"lavNumber";"name";"district";"status";"confidence";"method";"latitude";"longitude";"locality";"candidateName";"distanceKm";"candidateAreaHa"
"7-275-06-baggerteich-bei-trebbichau-aken";"7-275-06";"Baggerteich bei Trebbichau/Aken";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Trebbichau/Aken";"";"";""
"7-275-07-groer-und-kleiner-parkteich";"7-275-07";"Großer und Kleiner Parkteich";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Trebbichau/Aken";"";"";""
"7-275-08-drei-locher-in-micheln";"7-275-08";"Drei Löcher in Micheln";"Anhalt-Bitterfeld";"review";"0.853";"locality-water-review";"51.8126905";"11.9951105";"Micheln";"";"0.53";""
"7-275-09-entfallt";"7-275-09";"entfällt";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"";"";"";""
"7-275-10-sonntalteich-bei-micheln";"7-275-10";"Sonntalteich bei Micheln";"Anhalt-Bitterfeld";"review";"0.853";"locality-water-review";"51.8126905";"11.9951105";"Micheln";"";"0.53";""
"7-275-12-teich-ii-osternienburg";"7-275-12";"Teich II Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"II Osternienburg";"";"0.91";""
"7-275-13-kleiner-ruteich-osternienburg";"7-275-13";"Kleiner Rußteich Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"Osternienburg";"";"0.91";""
"7-275-14-muhlenteich-wulfen";"7-275-14";"Mühlenteich Wulfen";"Anhalt-Bitterfeld";"review";"0.775";"locality-water-review";"51.8390621";"11.933822";"Wulfen";"";"1";""
"7-275-15-kapellenteich-wulfen";"7-275-15";"Kapellenteich Wulfen";"Anhalt-Bitterfeld";"review";"0.775";"locality-water-review";"51.8390621";"11.933822";"Wulfen";"";"1";""
"7-275-16-angerteich-wulfen";"7-275-16";"Angerteich Wulfen";"Anhalt-Bitterfeld";"review";"0.775";"locality-water-review";"51.8390621";"11.933822";"Wulfen";"";"1";""
"7-275-17-holzplatzteich-osternienburg";"7-275-17";"Holzplatzteich Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"Osternienburg";"";"0.91";""
"7-275-18-maxdorfer-teich";"7-275-18";"Maxdorfer Teich";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"";"";"";""
"7-275-19-roter-teich-osternienburg";"7-275-19";"Roter Teich Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"Osternienburg";"";"0.91";""
"7-275-20-salzteich-osternienburg";"7-275-20";"Salzteich Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"Osternienburg";"";"0.91";""
"7-275-21-groer-ruteich-osternienburg";"7-275-21";"Großer Rußteich Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"Osternienburg";"";"0.91";""
"7-275-22-strutwiesen-osternienburg";"7-275-22";"Strutwiesen Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"Osternienburg";"";"0.91";""
"7-275-23-teich-am-alten-sportplatz-osternienburg";"7-275-23";"Teich am alten Sportplatz Osternienburg";"Anhalt-Bitterfeld";"review";"0.815";"locality-water-review";"51.7927009";"12.0425874";"alten Sportplatz Osternienburg";"";"0.76";""
"7-275-24-busch-raten-dornbock";"7-275-24";"Busch-Räten Dornbock";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Dornbock";"";"";""
"7-275-25-backerteich-diebzig";"7-275-25";"Bäckerteich Diebzig";"Anhalt-Bitterfeld";"review";"0.931";"locality-water-review";"51.8654162";"11.93949";"Diebzig";"";"0.06";""
"7-275-26-mullerteich-diebzig";"7-275-26";"Müllerteich Diebzig";"Anhalt-Bitterfeld";"review";"0.931";"locality-water-review";"51.8654162";"11.93949";"Diebzig";"";"0.06";""
"7-275-27-schmiedeteich-diebzig";"7-275-27";"Schmiedeteich Diebzig";"Anhalt-Bitterfeld";"review";"0.931";"locality-water-review";"51.8654162";"11.93949";"Diebzig";"";"0.06";""
"7-275-28-dorfteich-pidorf";"7-275-28";"Dorfteich Pißdorf";"Anhalt-Bitterfeld";"review";"0.818";"locality-water-review";"51.7997798";"12.0109328";"Pißdorf";"";"0.74";""
"7-275-29-schaferteich-pidorf";"7-275-29";"Schäferteich Pißdorf";"Anhalt-Bitterfeld";"review";"0.818";"locality-water-review";"51.7997798";"12.0109328";"Pißdorf";"";"0.74";""
"7-275-30-kuhteich-osternienburg";"7-275-30";"Kuhteich Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"Osternienburg";"";"0.91";""
"7-275-31-straucherteich-osternienburg";"7-275-31";"Sträucherteich Osternienburg";"Anhalt-Bitterfeld";"review";"0.791";"locality-water-review";"51.7927009";"12.0425874";"Osternienburg";"";"0.91";""
"7-276-01-stadionteich-in-kothen";"7-276-01";"Stadionteich in Köthen";"Anhalt-Bitterfeld";"review";"0.892";"locality-water-review";"51.7490341";"11.9764182";"Köthen";"";"0.29";""
"7-276-02-schulteich-bei-trebbichau-aken";"7-276-02";"Schulteich bei Trebbichau/Aken";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Trebbichau/Aken";"";"";""
"7-276-03-teich-kleinbadegast";"7-276-03";"Teich Kleinbadegast";"Anhalt-Bitterfeld";"review";"0.84";"locality-water-review";"51.7301216";"12.0257652";"Kleinbadegast";"";"0.61";""
"7-276-04-schulzenteich-grobadegast";"7-276-04";"Schulzenteich Großbadegast";"Anhalt-Bitterfeld";"review";"0.876";"locality-water-review";"51.7334123";"12.029457";"Großbadegast";"";"0.39";""
"7-276-05-teich-am-kulturzentrum-grobadegast";"7-276-05";"Teich am Kulturzentrum Großbadegast";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Kulturzentrum Großbadegast";"";"";""
"7-276-06-muhlteich-merzien";"7-276-06";"Mühlteich Merzien";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Merzien";"";"";""
"7-360-01-stauanlage-klein-leitzkau";"7-360-01";"Stauanlage Klein Leitzkau";"Anhalt-Bitterfeld";"review";"0.728";"locality-water-review";"52.003441";"12.2418319";"Klein Leitzkau";"";"2.77";""
"7-400-01-alte-elbe-bei-dornburg";"7-400-01";"Alte Elbe bei Dornburg";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Dornburg";"";"";""
"7-490-02-kiesgrube-waldfrieden-bei-zerbst";"7-490-02";"Kiesgrube Waldfrieden bei Zerbst";"Anhalt-Bitterfeld";"review";"0.817";"locality-water-review";"51.9729097";"12.0649051";"Zerbst";"";"0.75";""
"7-490-03-stauanlage-golbogen-bei-straguth";"7-490-03";"Stauanlage Golbogen bei Straguth";"Anhalt-Bitterfeld";"review";"0.804";"locality-water-review";"52.0275685";"12.1883985";"Straguth";"";"1.78";""
"7-490-04-nuthe-im-landkreis-anhalt-bitterfeld-a-a-b-bf-d-h-k-pl-19-50-bis-walternienburg-mit-ausnahme-der-strecke-brucke-kameritz-bis-ca-3-km-flussaufwarts-salmostrecken-beachten";"7-490-04";"Nuthe im Landkreis Anhalt-Bitterfeld Ä, A, B, Bf, D, H, K, Pl 19,50 bis Walternienburg mit Ausnahme der Strecke Brücke Kämeritz bis ca. 3 km Flussaufwärts - Salmostrecken beachten!";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"";"";"";""
"7-490-06-bonscher-teich";"7-490-06";"Bonscher Teich";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"";"";"";""
"7-490-07-ziegeleiteich-bei-niederlepte";"7-490-07";"Ziegeleiteich bei Niederlepte";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Niederlepte";"";"";""
"7-490-08-unterer-muhlenteich-bei-dobritz";"7-490-08";"Unterer Mühlenteich bei Dobritz";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Dobritz";"";"";""
"7-490-09-kiesgrube-ost-bei-zerbst-5-00-gesperrt-bis-31-12-2022";"7-490-09";"Kiesgrube Ost bei Zerbst 5,00 Gesperrt bis 31.12.2022!";"Anhalt-Bitterfeld";"review";"0.856";"locality-water-review";"51.978815";"12.0224599";"Zerbst 5";"";"0.51";""
"7-491-01-godnitzer-see";"7-491-01";"Gödnitzer See";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"";"";"";""
"7-491-02-groes-loch-bei-steutz";"7-491-02";"Großes Loch bei Steutz";"Anhalt-Bitterfeld";"review";"0.85";"locality-water-review";"51.8740088";"12.0754045";"Steutz";"Großes Loch bei Steutz";"1.24";""
"7-491-03-pfaffensee-bei-steckby";"7-491-03";"Pfaffensee bei Steckby";"Anhalt-Bitterfeld";"unmatched";"";"";"";"";"Steckby";"";"";""
"7-491-04-groer-wehl-bei-steutz";"7-491-04";"Großer Wehl bei Steutz";"Anhalt-Bitterfeld";"review";"0.847";"locality-water-review";"51.8788247";"12.0812892";"Steutz";"";"0.57";""
"7-492-01-groer-cassinteich-bei-lindau";"7-492-01";"Großer Cassinteich bei Lindau";"Anhalt-Bitterfeld";"review";"0.776";"locality-water-review";"52.0436751";"12.1100734";"Lindau";"";"1";""
"8-180-02-ehemaliger-badeteich-an-der";"8-180-02";"Ehemaliger Badeteich an der";"Wittenberg";"unmatched";"";"";"";"";"an der";"";"";""
"8-180-03-birnbaummuhlenteich-grafenhainichen-a-b-bl-h-k-pl-ro-s-0-53";"8-180-03";"Birnbaummühlenteich Gräfenhainichen A, B, Bl, H, K, Pl, Ro, S 0,53";"Wittenberg";"review";"0.81";"locality-water-review";"52.4901938";"11.7037949";"S 0,53";"";"1.7";""
"8-180-04-strohwalder-teich-grafenhainichen";"8-180-04";"Strohwalder Teich Gräfenhainichen";"Wittenberg";"review";"0.855";"locality-water-review";"51.733025";"12.4521901";"Gräfenhainichen";"";"0.52";""
"8-180-05-affenteich-grafenhainichen";"8-180-05";"Affenteich Gräfenhainichen";"Wittenberg";"review";"0.855";"locality-water-review";"51.733025";"12.4521901";"Gräfenhainichen";"";"0.52";""
"8-180-06-buchholzteich-grafenhainichen";"8-180-06";"Buchholzteich Gräfenhainichen";"Wittenberg";"review";"0.855";"locality-water-review";"51.733025";"12.4521901";"Gräfenhainichen";"";"0.52";""
"8-181-01-reudener-grube";"8-181-01";"Reudener Grube";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-181-02-tiefer-kolk-in-selbitz";"8-181-02";"Tiefer Kolk in Selbitz";"Wittenberg";"unmatched";"";"";"";"";"Selbitz";"";"";""
"8-181-03-muhlenteich-radis";"8-181-03";"Mühlenteich Radis";"Wittenberg";"unmatched";"";"";"";"";"Radis";"";"";""
"8-181-04-tagebaurestloch-golpa-ii-gurke";"8-181-04";"Tagebaurestloch Golpa II (Gurke)";"Wittenberg";"unmatched";"";"";"";"";"Zschornewitz";"";"";""
"8-181-05-tagebaurestloch-druschplatzteich";"8-181-05";"Tagebaurestloch Druschplatzteich";"Wittenberg";"review";"0.847";"locality-water-review";"51.7196249";"12.3986165";"Zschornewitz";"";"0.57";""
"8-181-06-jagerteich-bei-sollichau";"8-181-06";"Jägerteich bei Söllichau";"Wittenberg";"unmatched";"";"";"";"";"Söllichau";"";"";""
"8-181-07-unterer-dorfteich-sollichau";"8-181-07";"Unterer Dorfteich Söllichau";"Wittenberg";"review";"0.827";"locality-water-review";"51.6357095";"12.6383932";"Söllichau";"";"0.69";""
"8-181-08-muhlteich-in-tornau";"8-181-08";"Mühlteich in Tornau";"Wittenberg";"unmatched";"";"";"";"";"Tornau";"";"";""
"8-181-09-ganseteich-in-sollichau";"8-181-09";"Gänseteich in Söllichau";"Wittenberg";"review";"0.827";"locality-water-review";"51.6357095";"12.6383932";"Söllichau";"";"0.69";""
"8-181-10-lehmkeite-bei-uthausen";"8-181-10";"Lehmkeite bei Uthausen";"Wittenberg";"review";"0.88";"locality-water-review";"51.7568922";"12.5540878";"Uthausen";"";"0.36";""
"8-181-11-neuer-teich-bei-uthausen";"8-181-11";"Neuer Teich bei Uthausen";"Wittenberg";"review";"0.88";"locality-water-review";"51.7568922";"12.5540878";"Uthausen";"";"0.36";""
"8-181-12-schleifbach-bei-sollichau";"8-181-12";"Schleifbach bei Söllichau";"Wittenberg";"review";"0.827";"locality-water-review";"51.6357095";"12.6383932";"Söllichau";"";"0.69";""
"8-181-13-barbarasee-bei-grafenhainichen-boote";"8-181-13";"Barbarasee bei Gräfenhainichen Boote";"Wittenberg";"unmatched";"";"";"";"";"Boote";"";"";""
"8-181-14-dorfteich-schleesen";"8-181-14";"Dorfteich Schleesen";"Wittenberg";"review";"0.847";"locality-water-review";"51.782501";"12.4867909";"Schleesen";"";"0.57";""
"8-182-01-alte-grube-mohlau";"8-182-01";"Alte Grube Möhlau";"Wittenberg";"unmatched";"";"";"";"";"Möhlau";"";"";""
"8-182-02-mohlauer-see";"8-182-02";"Möhlauer See";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-182-03-3-steinbruchteiche-in-mohlau";"8-182-03";"3 Steinbruchteiche in Möhlau";"Wittenberg";"review";"0.919";"locality-water-review";"51.731982";"12.3634973";"Möhlau";"";"0.13";""
"8-183-01-badeteich-vockerode";"8-183-01";"Badeteich Vockerode";"Wittenberg";"unmatched";"";"";"";"";"Vockerode";"";"";""
"8-183-02-elbe-von-km-244-5-km-248-3-linksseitig-a-bl-h-pl-z-w-q-52-00";"8-183-02";"Elbe von km 244, 5 - km 248, 3 linksseitig A, Bl, H, Pl, Z, W, Q 52,00";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-183-03-rehsener-see";"8-183-03";"Rehsener See";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-183-04-margaretenhofteich-bei-oranienbaum";"8-183-04";"Margaretenhofteich bei Oranienbaum";"Wittenberg";"review";"0.888";"locality-water-review";"51.800217";"12.4017377";"Oranienbaum";"";"0.31";""
"8-183-05-talkenloch-bei-kakau";"8-183-05";"Talkenloch bei Kakau";"Wittenberg";"review";"0.899";"locality-water-review";"51.8028305";"12.4298212";"Kakau";"";"0.25";""
"8-183-06-alter-graben-worlitz";"8-183-06";"Alter Graben Wörlitz";"Wittenberg";"review";"0.851";"locality-water-review";"51.8403817";"12.4122004";"Wörlitz";"";"0.54";""
"8-183-07-am-fliegraben-diestelsee-bei-worlitz";"8-183-07";"Am Fließgraben-Diestelsee bei Wörlitz";"Wittenberg";"review";"0.851";"locality-water-review";"51.8403817";"12.4122004";"Wörlitz";"";"0.54";""
"8-183-08-fuhrtgraben-bei-worlitz";"8-183-08";"Fuhrtgraben bei Wörlitz";"Wittenberg";"review";"0.851";"locality-water-review";"51.8403817";"12.4122004";"Wörlitz";"";"0.54";""
"8-183-09-stammhainigte-bei-worlitz";"8-183-09";"Stammhainigte bei Wörlitz";"Wittenberg";"unmatched";"";"";"";"";"Wörlitz";"";"";""
"8-183-10-groe-brage-bei-worlitz";"8-183-10";"Große Bräge bei Wörlitz";"Wittenberg";"review";"0.871";"locality-water-review";"51.8392199";"12.4247973";"Wörlitz";"";"0.42";""
"8-183-11-groes-hakenloch-bei-vockerode";"8-183-11";"Großes Hakenloch bei Vockerode";"Wittenberg";"unmatched";"";"";"";"";"Vockerode";"";"";""
"8-183-12-schiffinge-bei-vockerode";"8-183-12";"Schiffinge bei Vockerode";"Wittenberg";"review";"0.877";"locality-water-review";"51.8421383";"12.3472439";"Vockerode";"";"0.38";""
"8-183-13-kapengraben-von-ehem-b107-bis-zur";"8-183-13";"Kapengraben von ehem. B107 bis zur";"Wittenberg";"unmatched";"";"";"";"";"zur";"";"";""
"8-183-14-fliegraben-von-straenbrucke";"8-183-14";"Fließgraben von Straßenbrücke";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-183-16-hauptgraben-von-worlitz-bis-kakau";"8-183-16";"Hauptgraben von Wörlitz bis Kakau";"Wittenberg";"review";"0.89";"locality-water-review";"51.8069817";"12.4327648";"Kakau";"";"0.3";""
"8-183-17-4-wallstiche-an-den-mittelholzern";"8-183-17";"4 Wallstiche an den Mittelhölzern";"Wittenberg";"review";"0.871";"locality-water-review";"51.8392199";"12.4247973";"Wörlitz";"";"0.42";""
"8-184-01-roter-see-bei-rotta";"8-184-01";"Roter See bei Rotta";"Wittenberg";"unmatched";"";"";"";"";"Rotta";"";"";""
"8-184-02-see-am-waldrand-bei-rotta";"8-184-02";"See am Waldrand bei Rotta";"Wittenberg";"review";"0.882";"locality-water-review";"51.7558382";"12.5967094";"Rotta";"";"0.35";""
"8-184-03-bergwitzsee";"8-184-03";"Bergwitzsee";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-250-04-neues-bad-bei-jessen";"8-250-04";"Neues Bad bei Jessen";"Wittenberg";"unmatched";"";"";"";"";"Jessen";"";"";""
"8-250-05-saulug-bei-jessen";"8-250-05";"Saulug bei Jessen";"Wittenberg";"review";"0.845";"locality-water-review";"51.7889189";"12.9639886";"Jessen";"";"0.58";""
"8-250-06-schweinitzer-flie-von-landesgrenze-bis-a-b-bl-h-pl-ro-s-9-50-einlauf-morgengraben-bei-zwuschen-dixforda";"8-250-06";"Schweinitzer Fließ von Landesgrenze bis A, B, Bl, H, Pl, Ro, S 9,50 Einlauf Morgengraben bei Zwuschen/Dixförda";"Wittenberg";"review";"0.818";"locality-water-review";"51.8226742";"13.0485515";"Zwuschen/Dixförda";"";"0.74";""
"8-250-07-neuer-arm-in-jessen";"8-250-07";"Neuer Arm in Jessen";"Wittenberg";"review";"0.845";"locality-water-review";"51.7889189";"12.9639886";"Jessen";"";"0.58";""
"8-250-08-schwarze-elster-von-lg-bis-zur-ein";"8-250-08";"Schwarze Elster von LG bis zur Ein-";"Wittenberg";"unmatched";"";"";"";"";"Ein-";"";"";""
"8-250-09-schwarze-elster-von-straenbrucke";"8-250-09";"Schwarze Elster von Straßenbrücke";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-250-11-schopfwerk-gerbisbach";"8-250-11";"Schöpfwerk Gerbisbach";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-250-12-neugraben-von-landesgrenze-bis";"8-250-12";"Neugraben von Landesgrenze bis";"Wittenberg";"review";"0.784";"locality-water-review";"51.6571329";"12.3058934";"bis";"";"0.95";""
"8-250-13-landlache-vom-plossiger-graben-bis";"8-250-13";"Landlache vom Plossiger Graben bis";"Wittenberg";"review";"0.784";"locality-water-review";"51.6571329";"12.3058934";"bis";"";"0.95";""
"8-250-14-baggerteich-bei-brandis";"8-250-14";"Baggerteich bei Brandis";"Wittenberg";"review";"0.879";"locality-water-review";"51.3742077";"11.9890859";"Brandis";"";"0.37";""
"8-250-15-rieke-premsendorf-annaburg";"8-250-15";"Rieke Premsendorf/Annaburg";"Wittenberg";"review";"0.887";"locality-water-review";"51.7545908";"13.1361279";"Premsendorf/Annaburg";"";"0.32";""
"8-250-16-hufeisenteich-jessen-grabo";"8-250-16";"Hufeisenteich Jessen/Grabo";"Wittenberg";"unmatched";"";"";"";"";"Jessen/Grabo";"";"";""
"8-250-18-kremnitz-holzdorf";"8-250-18";"Kremnitz Holzdorf";"Wittenberg";"review";"0.769";"locality-water-review";"51.7617936";"13.1081107";"Holzdorf";"";"2.23";""
"8-251-01-kiestagebau-elbekies-bei-prettin";"8-251-01";"Kiestagebau Elbekies bei Prettin";"Wittenberg";"review";"0.881";"locality-water-review";"51.6591039";"12.9310159";"Prettin";"";"0.36";""
"8-251-02-kiestagbau-badesee-bei-prettin";"8-251-02";"Kiestagbau (Badesee) bei Prettin";"Wittenberg";"unmatched";"";"";"";"";"Prettin";"";"";""
"8-251-03-elbe-km-168-2-km-182-0-rechtss";"8-251-03";"Elbe km 168, 2 - km 182, 0 rechtss.";"Wittenberg";"unmatched";"";"";"";"";"";"";"";""
"8-252-01-alte-elbe-in-iserbegka-bei-elster";"8-252-01";"Alte Elbe in Iserbegka bei Elster";"Wittenberg";"review";"0.801";"locality-water-review";"51.8252467";"12.8383738";"Elster";"";"0.85";""
"8-252-02-rotlache-bei-elster";"8-252-02";"Rötlache bei Elster";"Wittenberg";"review";"0.849";"locality-water-review";"51.8247355";"12.8207271";"Elster";"";"0.55";""
"8-252-03-fischteich-bei-elster";"8-252-03";"Fischteich bei Elster";"Wittenberg";"review";"0.849";"locality-water-review";"51.8247355";"12.8207271";"Elster";"";"0.55";""
"8-252-04-kleiner-klinker-bei-elster";"8-252-04";"Kleiner Klinker bei Elster";"Wittenberg";"review";"0.849";"locality-water-review";"51.8247355";"12.8207271";"Elster";"";"0.55";""
"8-252-05-spitzenlocher-in-elster";"8-252-05";"Spitzenlöcher in Elster";"Wittenberg";"review";"0.849";"locality-water-review";"51.8247355";"12.8207271";"Elster";"";"0.55";""
"8-253-01-das-loch-annaburg";"8-253-01";"Das Loch Annaburg";"Wittenberg";"unmatched";"";"";"";"";"Loch Annaburg";"";"";""
"8-253-02-hertha-bei-loben";"8-253-02";"Hertha bei Löben";"Wittenberg";"review";"0.893";"locality-water-review";"51.7673303";"13.079398";"Löben";"";"0.29";""
"8-253-03-gewasser-schwertfeger-stander";"8-253-03";"Gewässer Schwertfeger, Ständer";"Wittenberg";"review";"0.893";"locality-water-review";"51.7673303";"13.079398";"Löben";"";"0.29";""
"8-253-04-gewasser-meiner-lehrmann";"8-253-04";"Gewässer Meißner, Lehrmann";"Wittenberg";"unmatched";"";"";"";"";"Lehrmann";"";"";""
"8-360-01-wasserloch-klieken";"8-360-01";"Wasserloch Klieken";"Wittenberg";"unmatched";"";"";"";"";"Wasserloch Klieken";"";"";""
"8-360-02-dorfteich-klieken";"8-360-02";"Dorfteich Klieken";"Wittenberg";"review";"0.948";"locality-water-review";"51.8881487";"12.3691807";"Klieken";"Dorfteich Klieken";"0.13";""
"8-360-03-silbersee-bei-zieko";"8-360-03";"Silbersee bei Zieko";"Wittenberg";"review";"0.857";"locality-water-review";"51.9151337";"12.4107055";"Zieko";"";"0.51";""
"8-360-06-waldmuhlenteich-bei-coswig";"8-360-06";"Waldmühlenteich bei Coswig";"Wittenberg";"review";"0.839";"locality-water-review";"51.8792505";"12.45821";"Coswig";"";"0.62";""
"8-360-07-steinmuhlenteich-bei-duben";"8-360-07";"Steinmühlenteich bei Düben";"Wittenberg";"review";"0.863";"locality-water-review";"51.9229512";"12.3909361";"Düben";"";"0.47";""
"8-360-09-tongrube-mollensdorf";"8-360-09";"Tongrube Möllensdorf";"Wittenberg";"unmatched";"";"";"";"";"Möllensdorf";"";"";""
"8-361-01-lehmausstiche-bei-coswig";"8-361-01";"Lehmausstiche bei Coswig";"Wittenberg";"review";"0.839";"locality-water-review";"51.8792505";"12.45821";"Coswig";"";"0.62";""
"8-361-02-kohlengrube-coswig-flamingbad";"8-361-02";"Kohlengrube Coswig (Flämingbad)";"Wittenberg";"review";"0.834";"locality-water-review";"51.8953884";"12.4275045";"Coswig (Flämingbad)";"";"0.65";""
"8-460-01-klinkerteich-bei-bad-schmiedeberg";"8-460-01";"Klinkerteich bei Bad Schmiedeberg";"Wittenberg";"unmatched";"";"";"";"";"Bad Schmiedeberg";"";"";""
"8-460-02-brauteich-schlograben-und";"8-460-02";"Brauteich, Schloßgraben und";"Wittenberg";"review";"0.932";"locality-water-review";"51.961923";"12.7437947";"Kropstädt";"";"0.05";""
"8-460-03-streitlache-bei-pratau";"8-460-03";"Streitlache bei Pratau";"Wittenberg";"review";"0.874";"locality-water-review";"51.8460287";"12.6452708";"Pratau";"";"0.4";""
"8-460-04-1-flutbrucke-bei-pratau";"8-460-04";"1. Flutbrücke bei Pratau";"Wittenberg";"review";"0.874";"locality-water-review";"51.8460287";"12.6452708";"Pratau";"";"0.4";""
"8-460-05-forstereiteich-bei-pratau";"8-460-05";"Förstereiteich bei Pratau";"Wittenberg";"review";"0.874";"locality-water-review";"51.8460287";"12.6452708";"Pratau";"";"0.4";""
"8-460-06-kuhlienteich-bei-pratau";"8-460-06";"Kuhlienteich bei Pratau";"Wittenberg";"review";"0.874";"locality-water-review";"51.8460287";"12.6452708";"Pratau";"";"0.4";""
"8-460-07-sandekolk-bei-pratau";"8-460-07";"Sandekolk bei Pratau";"Wittenberg";"review";"0.874";"locality-water-review";"51.8460287";"12.6452708";"Pratau";"";"0.4";""
"8-460-08-durchstich-bei-pratau";"8-460-08";"Durchstich bei Pratau";"Wittenberg";"review";"0.874";"locality-water-review";"51.8460287";"12.6452708";"Pratau";"";"0.4";""
"8-460-10-fleischerwerder-bei-dabrun";"8-460-10";"Fleischerwerder bei Dabrun";"Wittenberg";"review";"0.83";"locality-water-review";"51.8287999";"12.7242829";"Dabrun";"";"0.67";""
"8-460-11-booser-ri-im-ot-boos-dabrun";"8-460-11";"Booser Riß im OT Boos/Dabrun";"Wittenberg";"unmatched";"";"";"";"";"Boos/Dabrun";"";"";""
"8-460-12-3-waldteiche-bei-reinsdorf";"8-460-12";"3 Waldteiche bei Reinsdorf";"Wittenberg";"unmatched";"";"";"";"";"Reinsdorf";"";"";""
"8-460-13-groer-aca-teich-bei-reinsdorf";"8-460-13";"Großer (ACA) Teich bei Reinsdorf";"Wittenberg";"unmatched";"";"";"";"";"Reinsdorf";"";"";""
"8-460-14-teich-bleddin";"8-460-14";"Teich Bleddin";"Wittenberg";"review";"0.902";"locality-water-review";"51.7876459";"12.784032";"Bleddin";"";"0.23";""
"8-460-15-schluft-bei-bleddin";"8-460-15";"Schluft bei Bleddin";"Wittenberg";"review";"0.902";"locality-water-review";"51.7876459";"12.784032";"Bleddin";"";"0.23";""
"8-460-17-sandkolk-bleddin";"8-460-17";"Sandkolk Bleddin";"Wittenberg";"review";"0.902";"locality-water-review";"51.7876459";"12.784032";"Bleddin";"";"0.23";""
"8-460-20-flutbrucke-2-bude-100-bei-pratau";"8-460-20";"Flutbrücke 2 (Bude 100) bei Pratau";"Wittenberg";"review";"0.874";"locality-water-review";"51.8460287";"12.6452708";"Pratau";"";"0.4";""
"8-460-22-1-brucke-graben-zum-groen-loch";"8-460-22";"1. Brücke, Graben zum großen Loch";"Wittenberg";"review";"0.843";"locality-water-review";"51.8536385";"12.5274506";"Loch";"";"0.59";""
"8-460-23-moschkolk-bei-wartenburg";"8-460-23";"Moschkolk bei Wartenburg";"Wittenberg";"unmatched";"";"";"";"";"Wartenburg";"";"";""
